example_idx,gt,raw_response,parsed_answer,correct,abs_error,rel_error,latency_sec,error
184,118.0,"```python
def solve():
    # We solve the LP:
    # Minimize:  F = 7x + 10y
    # Subject to:
    #   10x + 15y >= 130   (protein)
    #   12x +  8y >= 120   (iron)
    #   y >= 2x            (at least twice as many chicken meals)
    #   x >= 0, y >= 0
    
    # The optimum of a linear program with linear constraints occurs at a vertex
    # (intersection of constraint boundaries). We enumerate all candidate
    # intersections of pairs of constraints, then keep those that satisfy all
    # constraints, and pick the one with minimal objective value.
    
    # We'll represent constraints in the form a1*x + b1*y >= c1 (for the first two),
    # and y - 2x >= 0 for the third, plus x >= 0, y >= 0.
    
    # Helper to solve a 2x2 linear system:
    # a1*x + b1*y = c1
    # a2*x + b2*y = c2
    def solve_2x2(a1, b1, c1, a2, b2, c2):
        det = a1 * b2 - a2 * b1
        if abs(det) < 1e-12:
            return None  # parallel or nearly parallel
        x = (c1 * b2 - c2 * b1) / det
        y = (a1 * c2 - a2 * c1) / det
        return (x, y)
    
    # List of constraints in "">= form"" plus nonnegativity:
    # We'll check feasibility directly rather than encoding them symbolically.
    def feasible(x, y):
        eps = 1e-9
        if x < -eps or y < -eps:
            return False
        if 10 * x + 15 * y < 130 - eps:
            return False
        if 12 * x + 8 * y < 120 - eps:
            return False
        if y < 2 * x - eps:
            return False
        return True
    
    candidates = []
    
    # 1) Intersection of protein and iron:
    p = solve_2x2(10, 15, 130, 12, 8, 120)
    if p is not None:
        candidates.append(p)
    
    # 2) Protein and y = 2x:
    # 10x + 15y = 130, y = 2x -> 10x + 15*(2x) = 130 -> 40x = 130
    x = 130.0 / 40.0
    y = 2.0 * x
    candidates.append((x, y))
    
    # 3) Iron and y = 2x:
    # 12x + 8y = 120, y = 2x -> 12x + 8*(2x) = 120 -> 28x = 120
    x = 120.0 / 28.0
    y = 2.0 * x
    candidates.append((x, y))
    
    # 4) Protein with x = 0:
    # 10*0 + 15y = 130 -> y = 130/15
    x = 0.0
    y = 130.0 / 15.0
    candidates.append((x, y))
    
    # 5) Iron with x = 0:
    # 12*0 + 8y = 120 -> y = 120/8 = 15
    x = 0.0
    y = 15.0
    candidates.append((x, y))
    
    # 6) Protein with y = 0:
    # 10x = 130 -> x = 13
    x = 13.0
    y = 0.0
    candidates.append((x, y))
    
    # 7) Iron with y = 0:
    # 12x = 120 -> x = 10
    x = 10.0
    y = 0.0
    candidates.append((x, y))
    
    # 8) y = 2x with x = 0 -> (0,0)
    candidates.append((0.0, 0.0))
    
    best_val = None
    for (x, y) in candidates:
        if feasible(x, y):
            val = 7.0 * x + 10.0 * y
            if (best_val is None) or (val < best_val):
                best_val = val
    
    # best_val is the minimal fat intake
    return float(best_val)
```",115.71428571428571,False,2.285714285714292,0.019370460048262046,5.2486419677734375,
185,16.0,"```python
def solve():
    # We solve the LP:
    # Minimize: 2x + 3y
    # Subject to:
    #   5x + 4y >= 40  (iron)
    #   10x + 15y >= 50 (calcium)
    #   x, y >= 0
    #
    # Since it's a 2-variable LP, we can solve analytically by checking corner points.
    
    # Corner 1: Intersection of the two constraint lines
    # 5x + 4y = 40
    # 10x + 15y = 50
    # Solve:
    # From first: x = (40 - 4y)/5
    # Substitute into second:
    # 10*(40 - 4y)/5 + 15y = 50
    # 2*(40 - 4y) + 15y = 50
    # 80 - 8y + 15y = 50
    # 80 + 7y = 50
    # 7y = -30 -> y = -30/7 (infeasible since y >= 0)
    # So the intersection is not in the feasible region.
    
    # Corner 2: Satisfy iron constraint at equality with y = 0
    # 5x >= 40 -> x = 40/5 = 8
    x1, y1 = 8.0, 0.0
    # Check calcium: 10*8 = 80 >= 50 (feasible)
    cost1 = 2 * x1 + 3 * y1
    
    # Corner 3: Satisfy calcium constraint at equality with x = 0
    # 15y >= 50 -> y = 50/15
    x2, y2 = 0.0, 50.0 / 15.0
    # Check iron: 4*(50/15) = 200/15 >= 40? 200/15 ≈ 13.33 < 40 (infeasible)
    # So this point is not feasible.
    
    # Since the feasible region is unbounded but the objective has positive
    # coefficients, the minimum will occur at a boundary point.
    # The only feasible corner among these is (8, 0).
    # Also, any increase in y or x from this point increases cost.
    
    return float(cost1)
```",16.0,True,0.0,0.0,3.5868520736694336,
186,-99999.0,"```python
def solve():
    # We minimize gelatine: 20x + 60y
    # Subject to:
    # 1) Antibiotics: 30x + 65y <= 35000
    # 2) Demand: x > y  (more first-dose than second-dose)
    # 3) At least 40 second-dose: y >= 40
    # 4) x, y >= 0
    #
    # Since gelatine per unit:
    #   first-dose: 20
    #   second-dose: 60
    # first-dose uses less gelatine, so for a fixed antibiotics usage,
    # we prefer more x and fewer y.
    #
    # The minimum y allowed is 40, and we want y as small as possible.
    # So set y = 40 and use remaining antibiotics for x.
    #
    # Antibiotics constraint:
    #   30x + 65*40 <= 35000
    #   30x + 2600 <= 35000
    #   30x <= 32400
    #   x <= 1080
    #
    # Also need x > y = 40, which is satisfied by x = 1080.
    #
    # Objective value at (x, y) = (1080, 40):
    #   20*1080 + 60*40 = 21600 + 2400 = 24000
    
    return float(24000.0)
```",24000.0,False,123999.0,1.2400024000239878,2.561386823654175,
187,11.0,"```python
def solve():
    # We want to minimize x + y
    # subject to:
    # 120x + 30y >= 600
    # y >= 2x
    # x, y >= 0
    #
    # Since the problem is small and discrete (numbers of units),
    # we can brute-force over a reasonable range of integers.
    #
    # Upper bound: if we used only trams, 30y >= 600 -> y >= 20.
    # If we used only trains, 120x >= 600 -> x >= 5.
    # So searching x in [0, 20], y in [0, 40] is more than enough.

    best = None

    for x in range(0, 21):      # trains
        for y in range(0, 41):  # trams
            if 120 * x + 30 * y >= 600 and y >= 2 * x:
                total_units = x + y
                if best is None or total_units < best:
                    best = total_units

    # best holds the minimal total number of units
    return float(best)
```",11.0,True,0.0,0.0,2.148300886154175,
188,46000.0,"```python
def solve():
    # We solve the LP by enumerating all basic feasible solutions (BFS)
    # Variables: x1 (Pi TV), x2 (Beta Video), x3 (Gamma Live)
    # Maximize: 2000*x1 + 5000*x2 + 9000*x3
    #
    # Constraints:
    # 1) Budget: 1200*x1 + 2000*x2 + 4000*x3 <= 20000
    # 2) Beta limit: x2 <= 8
    # 3) Gamma fraction: x3 <= (1/3)*(x1 + x2 + x3)  ->  2*x3 <= x1 + x2
    # 4) Pi fraction: x1 >= 0.2*(x1 + x2 + x3)      ->  4*x1 >= x2 + x3
    # 5) x1, x2, x3 >= 0
    #
    # We convert inequalities to equalities by considering them active (tight)
    # or inactive (slack) and solve all combinations of 3 active constraints
    # (since we have 3 variables). Then we check feasibility and compute the
    # objective value.

    import itertools

    # Each constraint is represented as (A, b, type)
    # where A is [a1, a2, a3] for a1*x1 + a2*x2 + a3*x3 (<= or >=) b.
    # We'll convert >= to <= by multiplying by -1.
    # Types: 'le' for <=, 'ge' for >=, 'eq' for equality (not used directly here).
    constraints = []

    # 1) Budget: 1200*x1 + 2000*x2 + 4000*x3 <= 20000
    constraints.append(([1200.0, 2000.0, 4000.0], 20000.0, 'le'))

    # 2) Beta limit: x2 <= 8
    constraints.append(([0.0, 1.0, 0.0], 8.0, 'le'))

    # 3) Gamma fraction: 2*x3 <= x1 + x2  ->  -x1 - x2 + 2*x3 <= 0
    constraints.append(([-1.0, -1.0, 2.0], 0.0, 'le'))

    # 4) Pi fraction: 4*x1 >= x2 + x3  ->  -4*x1 + x2 + x3 <= 0
    constraints.append(([-4.0, 1.0, 1.0], 0.0, 'le'))

    # 5) Nonnegativity: x1 >= 0, x2 >= 0, x3 >= 0  ->  -xi <= 0
    constraints.append(([-1.0, 0.0, 0.0], 0.0, 'le'))  # x1 >= 0
    constraints.append(([0.0, -1.0, 0.0], 0.0, 'le'))  # x2 >= 0
    constraints.append(([0.0, 0.0, -1.0], 0.0, 'le'))  # x3 >= 0

    # Objective coefficients
    c = [2000.0, 5000.0, 9000.0]

    def solve_3x3(A, b):
        # Solve A x = b for 3x3 using Cramer's rule or Gaussian elimination.
        # A is 3x3 list of lists, b is length-3 list.
        # Return (solution_list, success_bool).
        # We'll use a simple Gaussian elimination with partial pivoting.
        M = [row[:] + [b_i] for row, b_i in zip(A, b)]  # augmented matrix 3x4

        # Forward elimination
        for col in range(3):
            # Find pivot
            pivot_row = max(range(col, 3), key=lambda r: abs(M[r][col]))
            if abs(M[pivot_row][col]) < 1e-9:
                return None, False
            # Swap
            if pivot_row != col:
                M[col], M[pivot_row] = M[pivot_row], M[col]
            # Eliminate
            for r in range(col + 1, 3):
                factor = M[r][col] / M[col][col]
                for k in range(col, 4):
                    M[r][k] -= factor * M[col][k]

        # Back substitution
        x = [0.0, 0.0, 0.0]
        for i in reversed(range(3)):
            if abs(M[i][i]) < 1e-9:
                return None, False
            s = M[i][3]
            for j in range(i + 1, 3):
                s -= M[i][j] * x[j]
            x[i] = s / M[i][i]
        return x, True

    def is_feasible(x):
        # Check all constraints (<= form) and nonnegativity with tolerance
        tol = 1e-7
        x1, x2, x3 = x
        if x1 < -tol or x2 < -tol or x3 < -tol:
            return False
        for A, b, _ in constraints:
            lhs = A[0] * x1 + A[1] * x2 + A[2] * x3
            if lhs - b > 1e-6:  # violates <=
                return False
        return True

    best_val = float(""-inf"")

    # Enumerate all combinations of 3 constraints to be active (as equalities)
    n_con = len(constraints)
    for idxs in itertools.combinations(range(n_con), 3):
        A_eq = []
        b_eq = []
        for i in idxs:
            A, b, _ = constraints[i]
            A_eq.append(A)
            b_eq.append(b)
        x, ok = solve_3x3(A_eq, b_eq)
        if not ok:
            continue
        if not is_feasible(x):
            continue
        val = c[0] * x[0] + c[1] * x[1] + c[2] * x[2]
        if val > best_val:
            best_val = val

    # Also check some vertices that may come from intersection of 2 constraints
    # with one variable set to zero (to be safe).
    # For each pair of constraints and each variable fixed to 0, solve 2x2.
    def solve_2x2(A2, b2):
        # A2: 2x2, b2: length-2
        a, b = A2[0]
        c_, d = A2[1]
        det = a * d - b * c_
        if abs(det) < 1e-9:
            return None, False
        x = (b2[0] * d - b * b2[1]) / det
        y = (a * b2[1] - b2[0] * c_) / det
        return [x, y], True

    for i, j in itertools.combinations(range(n_con), 2):
        for fixed_var in range(3):  # 0->x1=0, 1->x2=0, 2->x3=0
            A2 = []
            b2 = []
            for k in (i, j):
                A, b = constraints[k]
                # Remove fixed_var column
                row = [A[m] for m in range(3) if m != fixed_var]
                A2.append(row)
                b2.append(b)
            sol2, ok = solve_2x2(A2, b2)
            if not ok:
                continue
            # Reconstruct full x
            x = [0.0, 0.0, 0.0]
            idx = 0
            for m in range(3):
                if m == fixed_var:
                    x[m] = 0.0
                else:
                    x[m] = sol2[idx]
                    idx += 1
            if not is_feasible(x):
                continue
            val = c[0] * x[0] + c[1] * x[1] + c[2] * x[2]
            if val > best_val:
                best_val = val

    return float(best_val)
```",,False,,,9.732242345809937,
189,7000.0,"```python
def solve():
    # We model the problem as a linear program:
    # Let x = sq. ft. for phones, y = sq. ft. for laptops.
    # Maximize: 50x + 70y
    # Subject to:
    #   1) Space: x + y <= 100
    #   2) Cost: 12x + 15y <= 5000
    #   3) Labor: 2x + 3y <= 2000
    #   4) x >= 0, y >= 0
    #
    # We solve by enumerating all corner points formed by intersections
    # of the constraint lines and checking feasibility and objective value.

    import math

    # Helper to check feasibility
    def feasible(x, y):
        if x < 0 or y < 0:
            return False
        if x + y > 100 + 1e-9:
            return False
        if 12 * x + 15 * y > 5000 + 1e-9:
            return False
        if 2 * x + 3 * y > 2000 + 1e-9:
            return False
        return True

    # Objective function
    def objective(x, y):
        return 50 * x + 70 * y

    candidates = []

    # Intersections with axes
    # x = 0
    #   space: y <= 100
    #   cost: 15y <= 5000 -> y <= 5000/15
    #   labor: 3y <= 2000 -> y <= 2000/3
    # So potential points: (0,0), (0,100), (0,5000/15), (0,2000/3)
    axis_points = [
        (0.0, 0.0),
        (0.0, 100.0),
        (0.0, 5000.0 / 15.0),
        (0.0, 2000.0 / 3.0),
        # y = 0
        (0.0, 0.0),
        (100.0, 0.0),
        (5000.0 / 12.0, 0.0),
        (2000.0 / 2.0, 0.0),
    ]
    candidates.extend(axis_points)

    # Intersections of pairs of constraint lines:
    # 1) x + y = 100
    # 2) 12x + 15y = 5000
    # 3) 2x + 3y = 2000

    # Intersection of (1) and (2):
    # x + y = 100
    # 12x + 15y = 5000
    # Solve:
    # From first: x = 100 - y
    # 12(100 - y) + 15y = 5000
    # 1200 - 12y + 15y = 5000
    # 3y = 3800 -> y = 3800/3, x = 100 - 3800/3
    y = 3800.0 / 3.0
    x = 100.0 - y
    candidates.append((x, y))

    # Intersection of (1) and (3):
    # x + y = 100
    # 2x + 3y = 2000
    # From first: x = 100 - y
    # 2(100 - y) + 3y = 2000
    # 200 - 2y + 3y = 2000
    # y = 1800, x = 100 - 1800
    y = 1800.0
    x = 100.0 - y
    candidates.append((x, y))

    # Intersection of (2) and (3):
    # 12x + 15y = 5000
    # 2x + 3y = 2000
    # Multiply second by 6: 12x + 18y = 12000
    # Subtract first: 3y = 7000 -> y = 7000/3
    # Then 2x + 3*(7000/3) = 2000 -> 2x + 7000 = 2000 -> x = -2500
    y = 7000.0 / 3.0
    x = -2500.0
    candidates.append((x, y))

    best_val = -math.inf
    for x, y in candidates:
        if feasible(x, y):
            val = objective(x, y)
            if val > best_val:
                best_val = val

    # Return the optimal objective value as float
    return float(best_val)
```",7000.0,True,0.0,0.0,5.327083587646484,
190,677.5,"```python
def solve():
    # Let T = number of throwing games, C = number of climbing games
    # Objective: maximize 15T + 8C
    # Constraints:
    # 1) Prize cost: 2T + 3C <= 100
    # 2) At least twice as many throwing as climbing: T >= 2C
    # 3) At least 5 climbing games: C >= 5
    # 4) T, C >= 0
    #
    # This is a small 2-variable LP; we can solve it analytically by checking corner points.
    
    best_value = float('-inf')
    
    # The feasible region is bounded by:
    # C >= 5
    # T >= 2C
    # 2T + 3C <= 100
    #
    # We can find candidate corner points by intersecting these lines.
    
    # 1) Intersection of T = 2C and 2T + 3C = 100
    # Substitute T = 2C into 2T + 3C = 100:
    # 2*(2C) + 3C = 100 -> 4C + 3C = 100 -> 7C = 100 -> C = 100/7, T = 200/7
    C1 = 100.0 / 7.0
    T1 = 2.0 * C1
    if C1 >= 5 and 2*T1 + 3*C1 <= 100 + 1e-9 and T1 >= 2*C1 - 1e-9:
        val1 = 15*T1 + 8*C1
        if val1 > best_value:
            best_value = val1
    
    # 2) Intersection of C = 5 and T = 2C
    C2 = 5.0
    T2 = 2.0 * C2
    if 2*T2 + 3*C2 <= 100 + 1e-9:
        val2 = 15*T2 + 8*C2
        if val2 > best_value:
            best_value = val2
    
    # 3) Intersection of C = 5 and 2T + 3C = 100
    C3 = 5.0
    T3 = (100.0 - 3.0*C3) / 2.0
    if T3 >= 2*C3 - 1e-9 and T3 >= 0:
        val3 = 15*T3 + 8*C3
        if val3 > best_value:
            best_value = val3
    
    # Also check the boundary where C = 5 and T is as large as allowed by cost:
    # This is already covered by point 3.
    # And boundary where T = 2C and C is as large as allowed by cost:
    # This is already covered by point 1.
    
    # Return the best objective value found
    return best_value
```",677.5,True,0.0,0.0,3.790576457977295,
191,79000.0,"```python
def solve():
    # We solve the LP by enumerating corner points of the feasible region.
    # Variables:
    #   T = hectares of tomatoes
    #   P = hectares of potatoes
    #
    # Maximize: 350*T + 600*P
    #
    # Subject to:
    #   1) T + P <= 140
    #   2) T >= P        (more tomatoes than potatoes)
    #   3) T <= 2P       (at most twice the amount of tomatoes as potatoes)
    #   4) T >= 20
    #   5) P >= 30
    
    # We'll find all intersection points of the boundary lines and
    # keep those that satisfy all constraints, then evaluate the objective.
    
    import math
    
    # Helper to check feasibility
    def feasible(T, P):
        eps = 1e-9
        if T + P > 140 + eps:
            return False
        if T < P - eps:
            return False
        if T > 2*P + eps:
            return False
        if T < 20 - eps:
            return False
        if P < 30 - eps:
            return False
        return True
    
    # List of candidate points from intersecting boundary lines:
    candidates = []
    
    # Boundaries as equations:
    # a) T + P = 140
    # b) T = P
    # c) T = 2P
    # d) T = 20
    # e) P = 30
    
    # 1) Intersection of T + P = 140 and T = P
    #    => 2T = 140 => T = 70, P = 70
    candidates.append((70.0, 70.0))
    
    # 2) Intersection of T + P = 140 and T = 2P
    #    => 2P + P = 140 => 3P = 140 => P = 140/3, T = 280/3
    P = 140.0 / 3.0
    T = 2.0 * P
    candidates.append((T, P))
    
    # 3) Intersection of T + P = 140 and T = 20
    #    => 20 + P = 140 => P = 120
    candidates.append((20.0, 120.0))
    
    # 4) Intersection of T + P = 140 and P = 30
    #    => T + 30 = 140 => T = 110
    candidates.append((110.0, 30.0))
    
    # 5) Intersection of T = P and T = 20
    #    => T = 20, P = 20
    candidates.append((20.0, 20.0))
    
    # 6) Intersection of T = P and P = 30
    #    => T = 30, P = 30
    candidates.append((30.0, 30.0))
    
    # 7) Intersection of T = 2P and P = 30
    #    => T = 60, P = 30
    candidates.append((60.0, 30.0))
    
    # 8) Intersection of T = 2P and T = 20
    #    => 20 = 2P => P = 10
    candidates.append((20.0, 10.0))
    
    # 9) Intersection of T = 20 and P = 30
    candidates.append((20.0, 30.0))
    
    # Evaluate feasible candidates
    best_value = -math.inf
    for T, P in candidates:
        if feasible(T, P):
            value = 350.0 * T + 600.0 * P
            if value > best_value:
                best_value = value
    
    return float(best_value)
```",66500.0,False,12500.0,0.1582278481012638,3.979128837585449,
192,2500.0,"```python
def solve():
    # We model:
    # L = number of labradors
    # G = number of golden retrievers
    #
    # Maximize: 7L + 10G
    # Subject to:
    # 5L + 6G <= 1500        (treats)
    # G >= 50                (at least 50 goldens)
    # L <= 1.5 * G           (at most 60% labradors: L / (L+G) <= 0.6 -> L <= 1.5G)
    # L, G >= 0
    #
    # This is a 2-variable LP; we can solve it by checking corner points of the feasible region.

    best_value = float('-inf')

    # Helper to check feasibility and update best value
    def consider(L, G):
        nonlocal best_value
        if L < 0 or G < 0:
            return
        if G < 50:
            return
        if L > 1.5 * G + 1e-9:  # small tolerance
            return
        if 5 * L + 6 * G > 1500 + 1e-9:
            return
        value = 7 * L + 10 * G
        if value > best_value:
            best_value = value

    # Candidate corner points come from intersections of constraints:
    # 1) 5L + 6G = 1500 with L = 1.5G
    #    => 5(1.5G) + 6G = 1500 => 7.5G + 6G = 13.5G = 1500 => G = 1500/13.5
    G = 1500.0 / 13.5
    L = 1.5 * G
    consider(L, G)

    # 2) 5L + 6G = 1500 with G = 50
    G = 50.0
    L = (1500.0 - 6 * G) / 5.0
    consider(L, G)

    # 3) L = 1.5G with G = 50
    G = 50.0
    L = 1.5 * G
    consider(L, G)

    # 4) Boundary where treats fully used and L = 0
    L = 0.0
    G = 1500.0 / 6.0
    consider(L, G)

    # 5) Boundary where treats fully used and G = 50 (already considered above),
    #    but also check G = 50 with L from other constraints:
    G = 50.0
    L = 0.0
    consider(L, G)

    # 6) Also check where L = 1.5G and treats not necessarily tight but G at minimum 50
    #    (already considered as case 3).

    # The best_value is the optimal objective value (continuous LP).
    return float(best_value)
```",2500.0,True,0.0,0.0,4.010824680328369,
193,65.0,"```python
def solve():
    # We want to minimize total concerts: z = x + y
    # x = number of pop concerts, y = number of R&B concerts
    
    # Constraints:
    # 1) Audience: 100x + 240y >= 10000
    # 2) Practice days: 2x + 4y <= 180
    # 3) R&B limit: y <= 0.4(x + y)  ->  0.6y <= 0.4x  ->  3y <= 2x  ->  y <= (2/3)x
    # 4) x, y >= 0
    
    # Since the problem is small and linear, we can brute-force over reasonable integer values.
    # Upper bounds:
    # From practice: 2x + 4y <= 180 -> x + 2y <= 90, so x <= 90 and y <= 45.
    
    best_value = None
    
    for x in range(0, 91):      # x from 0 to 90
        for y in range(0, 46):  # y from 0 to 45
            # Check constraints
            if 100 * x + 240 * y < 10000:
                continue
            if 2 * x + 4 * y > 180:
                continue
            if 3 * y > 2 * x:  # y <= (2/3)x
                continue
            
            total_concerts = x + y
            if best_value is None or total_concerts < best_value:
                best_value = total_concerts
    
    # The function should return the optimal objective value (minimal total concerts) as float.
    return float(best_value)
```",65.0,True,0.0,0.0,2.460428237915039,
194,175.0,"```python
def solve():
    # We solve the LP:
    # Minimize: 14x + 25y
    # Subject to:
    #   30x + 60y >= 400  (Calcium)
    #   50x + 10y >= 50   (Magnesium)
    #   x >= 0, y >= 0
    
    # We'll solve analytically by checking:
    # 1) Intersection of the two constraint lines
    # 2) Intersection with axes (where one variable is zero)
    # and then picking the feasible point with minimum cost.
    
    best_cost = float('inf')
    
    # Helper to check feasibility and update best cost
    def check_point(x, y):
        nonlocal best_cost
        if x < 0 or y < 0:
            return
        if 30*x + 60*y >= 400 and 50*x + 10*y >= 50:
            cost = 14*x + 25*y
            if cost < best_cost:
                best_cost = cost
    
    # 1) Intersection of the two constraints:
    # 30x + 60y = 400
    # 50x + 10y = 50
    # Solve the system:
    # From second: 50x + 10y = 50 -> 5x + y = 5 -> y = 5 - 5x
    # Substitute into first:
    # 30x + 60(5 - 5x) = 400
    # 30x + 300 - 300x = 400
    # -270x = 100
    # x = -100/270 (negative, so infeasible)
    x_inter = -100.0 / 270.0
    y_inter = 5 - 5 * x_inter
    check_point(x_inter, y_inter)  # will be rejected due to x < 0
    
    # 2) Intersection with x-axis (y = 0)
    # Calcium: 30x >= 400 -> x >= 400/30
    # Magnesium: 50x >= 50 -> x >= 1
    # So x >= max(400/30, 1) = 400/30
    x = 400.0 / 30.0
    y = 0.0
    check_point(x, y)
    
    # 3) Intersection with y-axis (x = 0)
    # Calcium: 60y >= 400 -> y >= 400/60
    # Magnesium: 10y >= 50 -> y >= 5
    # So y >= max(400/60, 5) = 20/3
    x = 0.0
    y = 20.0 / 3.0
    check_point(x, y)
    
    # best_cost now holds the minimum cost among feasible candidates
    return float(best_cost)
```",166.66666666666669,False,8.333333333333314,0.047619047618775404,3.384290933609009,
195,800.0,"```python
def solve():
    # We solve the LP by brute force over integer numbers of bridges.
    # Let x = number of beam bridges, y = number of truss bridges.
    # Constraints:
    # 1) 30x + 50y <= 600  (Popsicle sticks)
    # 2) 5x + 8y <= 100    (Glue)
    # 3) y <= 5            (At most 5 truss bridges)
    # 4) x > y             (Number of beam bridges must be larger than truss bridges)
    # 5) x, y >= 0 and integers
    #
    # Objective: maximize 40x + 60y
    
    best_value = float('-inf')
    
    # Upper bounds for search (from resource constraints)
    max_x_sticks = 600 // 30  # 20
    max_x_glue = 100 // 5     # 20
    max_x = min(max_x_sticks, max_x_glue)
    max_y_sticks = 600 // 50  # 12
    max_y_glue = 100 // 8     # 12
    max_y = min(max_y_sticks, max_y_glue, 5)  # also y <= 5
    
    for x in range(max_x + 1):
        for y in range(max_y + 1):
            if x <= y:
                continue  # must have x > y
            if 30 * x + 50 * y > 600:
                continue
            if 5 * x + 8 * y > 100:
                continue
            value = 40 * x + 60 * y
            if value > best_value:
                best_value = value
    
    return float(best_value)
```",800.0,True,0.0,0.0,2.7597289085388184,
196,110.0,"```python
def solve():
    # We solve the LP:
    # Minimize S = 20x + 15y
    # Subject to:
    #   30x + 20y >= 100   (protein)
    #   350x + 300y >= 2000 (calories)
    #   y <= (7/13) * x     (omega at most 35% of total)
    #   x >= 0, y >= 0
    #
    # We'll find all candidate corner points formed by intersections of
    # the constraint boundaries and check feasibility and objective value.
    
    INF = float('inf')
    
    def is_feasible(x, y):
        if x < 0 or y < 0:
            return False
        if 30*x + 20*y < 100 - 1e-9:
            return False
        if 350*x + 300*y < 2000 - 1e-9:
            return False
        if y - (7.0/13.0)*x > 1e-9:
            return False
        return True
    
    candidates = []
    
    # 1) Intersection of protein and calories:
    # 30x + 20y = 100
    # 350x + 300y = 2000
    # Solve:
    # From first: y = (100 - 30x)/20
    # Plug into second:
    # 350x + 300*(100 - 30x)/20 = 2000
    # 350x + 15*(100 - 30x) = 2000
    # 350x + 1500 - 450x = 2000
    # -100x = 500 -> x = -5 (infeasible, but we still compute)
    x1 = -5.0
    y1 = (100 - 30*x1)/20.0
    candidates.append((x1, y1))
    
    # 2) Intersection of protein and omega-ratio:
    # 30x + 20y = 100
    # y = (7/13)x
    # 30x + 20*(7/13)x = 100
    # x*(30 + 140/13) = 100
    # 30 = 390/13, so 30 + 140/13 = 530/13
    # x = 100 * 13 / 530 = 1300/530 = 130/53
    x2 = 130.0/53.0
    y2 = (7.0/13.0)*x2
    candidates.append((x2, y2))
    
    # 3) Intersection of calories and omega-ratio:
    # 350x + 300y = 2000
    # y = (7/13)x
    # 350x + 300*(7/13)x = 2000
    # 350x + (2100/13)x = 2000
    # 350 = 4550/13, so sum = 6650/13
    # x = 2000 * 13 / 6650 = 26000/6650 = 260/66.5 = 520/133
    x3 = 520.0/133.0
    y3 = (7.0/13.0)*x3
    candidates.append((x3, y3))
    
    # 4) Intersections with axes:
    # x = 0 with protein: 20y = 100 -> y = 5
    x4, y4 = 0.0, 5.0
    candidates.append((x4, y4))
    
    # x = 0 with calories: 300y = 2000 -> y = 2000/300
    x5, y5 = 0.0, 2000.0/300.0
    candidates.append((x5, y5))
    
    # y = 0 with protein: 30x = 100 -> x = 100/30
    x6, y6 = 100.0/30.0, 0.0
    candidates.append((x6, y6))
    
    # y = 0 with calories: 350x = 2000 -> x = 2000/350
    x7, y7 = 2000.0/350.0, 0.0
    candidates.append((x7, y7))
    
    # Also consider the intersection of protein and calories already done,
    # and intersection of each with y=0 or x=0 are above.
    
    best_val = INF
    for x, y in candidates:
        if is_feasible(x, y):
            val = 20.0*x + 15.0*y
            if val < best_val:
                best_val = val
    
    # Return the optimal objective value as float
    return best_val
```",109.77443609022556,False,0.2255639097744364,0.0020505809979307803,14.337982177734375,
197,19.0,"```python
def solve():
    # We need to minimize total animals: x (camels) + y (horses)
    # Subject to:
    # 1) 50x + 60y >= 1000  (packages)
    # 2) 20x + 30y <= 450   (food)
    # 3) y <= x             (horses not exceed camels)
    # 4) x, y >= 0 and integers (implicitly, since animals are discrete)
    #
    # We'll brute-force over reasonable integer ranges for x and y.
    # From food constraint: 20x + 30y <= 450 -> x <= 22.5, y <= 15
    # So we can search x in [0, 23], y in [0, 16].

    best_value = None

    for x in range(0, 24):      # camels
        for y in range(0, 24):  # horses (upper bound generous but small)
            # Check constraints
            if 50 * x + 60 * y < 1000:
                continue
            if 20 * x + 30 * y > 450:
                continue
            if y > x:
                continue

            total_animals = x + y
            if best_value is None or total_animals < best_value:
                best_value = total_animals

    # The function should return the optimal objective value (minimum number of animals)
    return float(best_value if best_value is not None else 0.0)
```",19.0,True,0.0,0.0,2.767881393432617,
